compound_name,class_index
Gd2.68Ho1.32Cr4O12_62,1791
Gd2.8Fe4Bi1.2O12_62,1792
Gd2FeCoO6_62,1793
Gd2MgIrO6_14,1794
Gd2MnCoO6_62,1795
Gd2MnRhO6_62,1796
Gd2TiCuO6_62,1797
Gd2TiZnO6_14,1798
Gd2VFeO6_62,1799
Gd3.808Sc4O11.712_62,1800
Gd3.8Er0.2Sc4O12_62,1801
Gd3.8Eu0.2Al4O12_62,1802
Gd3Al1C0.9_221,1803
Gd3AlC_221,1804
Gd3InC_221,1805
Gd3InN_221,1806
Gd3PbC_221,1807
Gd3SnC_221,1808
Gd3TlC_221,1809
Gd3Y(FeO3)4_62,1810
Gd4Co3.8Ni0.2O12_62,1811
Gd4Fe1.6Co2.4O12_62,1812
Gd4Fe2.4Co1.6O12_62,1813
Gd4Fe3.2Co0.8O12_62,1814
Gd4Mn3.2Cr0.8O12_62,1815
Gd4Mn3.6Cr0.4O12_62,1816
Gd4Ta4N8.004O3.996_62,1817
GdAlO3_62,1818
GdBPd3_221,1819
GdBPt3_221,1820
GdBRh3_221,1821
GdCrO3_62,1822
GdFe2BiO6_62,1823
GdFeO3_62,1824
GdGaO3_62,1825
GdMn2SbO6_14,1826
GdMnO3_62,1827
GdNiO3_62,1828
GdRh3C_221,1829
GdScO3_62,1830
GdTiO3_62,1831
GdVO3_62,1832
GdY(FeO3)2_62,1833
GdY3(FeO3)4_62,1834
Hf0.2Ti0.8Pb1O3_99,1835
Hf0.42Ti0.58Pb1O3_99,1836
Hf0.8Ti0.2Pb1O3_221,1837
Hf1B0.5Ir3_221,1838
Hf1Ru3C0.75_221,1839
HfBRh3_221,1840
HfPbO3_221,1841
Ho1B0.95Rh3_221,1842
Ho2FeCoO6_62,1843
Ho2MnNiO6_14,1844
Ho2VFeO6_62,1845
Ho3Al1C0.7_221,1846
Ho3AlC_221,1847
Ho3GaC_221,1848
Ho3InC_221,1849
Ho3InN_221,1850
Ho3SnC_221,1851
Ho3TlC_221,1852
Ho4Cr0.8Fe3.2O12_62,1853
Ho4Cr1.6Fe2.4O12_62,1854
Ho4Cr2.4Fe1.6O12_62,1855
Ho4Cr3.2Fe0.8O12_62,1856
Ho4Mn2Co1Ni1O11.64_62,1857
HoAlO3_62,1858
HoBPd3_221,1859
HoBPt3_221,1860
HoBRh3_221,1861
HoCoO3_62,1862
HoCrO3_62,1863
HoFeO3_62,1864
HoGaO3_62,1865
HoMnO3_62,1866
HoNiO3_14,1867
HoNiO3_62,1868
HoRh3C_221,1869
HoScO3_62,1870
HoVO3_62,1871
In1Co3C0.75_221,1872
In1H0.885Pd3_221,1873
In1Ni3.5B0.5_221,1874
In1Ni3C0.5_221,1875
InBiO3_62,1876
InCo3N_221,1877
InNi3N_221,1878
InPt3C_221,1879
InRhO3_62,1880
K0.05Ba0.9Ti1Bi0.05O3_99,1881
K0.05Ca0.29La0.66Mn1O3_221,1882
K0.06La1.94Ni2O6_167,1883
K0.06Na0.24La1.7Mn2O6_167,1884
K0.07488Na0.4248Ti0.99984Bi0.50016O3_221,1885
K0.075Ba0.85Ti1Bi0.075O3_99,1886
K0.078La1.848Mn1.926O6_167,1887
K0.08Na0.32Pr3.6Mn4O12_62,1888
K0.08Nd3.92Mn3.64O12_62,1889
K0.08Pr3.92Mn3.76O12_62,1890
K0.09984Na0.39984Ti0.99984Bi0.50016O3_221,1891
K0.1248Na0.37488Ti0.99984Bi0.50016O3_221,1892
K0.12Ba0.88Ti1O2.88F0.12_221,1893
K0.12Na0.18La1.7Mn2O6_167,1894
K0.13Ba0.87Bi1O3_221,1895
K0.166Sr0.5La1.334Mn2O6_167,1896
K0.16La1.66Mn2O5.718_167,1897
K0.16La1.66Mn2O5.7798_167,1898
K0.16Na0.24Pr3.6Mn4O12_62,1899
K0.175Na0.325Ti0.9975Mn0.0025Bi0.5O3_221,1900
K0.18Ba0.82Bi0.53Pb0.47O3_221,1901
K0.18Na0.12La1.7Mn2O6_167,1902
K0.1Ba0.8Ti1Bi0.1O3_99,1903
K0.1Na0.4Ti1Bi0.5O3_221,1904
K0.1Sr0.7La1.2Mn2O6_167,1905
K0.216La1.764Mn1.962O6_167,1906
K0.24Ba0.76Yb0.38Bi0.62O3_221,1907
K0.24Na0.06La1.7Mn2O6_167,1908
K0.24Na0.16Pr3.6Mn4O12_62,1909
K0.24Pr3.76Mn4O12_62,1910
K0.25Ba0.73Er0.39Bi0.63O3_221,1911
K0.25La1.75Mn2O6_167,1912
K0.25Na0.25Ti1Bi0.5O3_221,1913
K0.25Na0.25Ti1Bi0.5O3_99,1914
K0.28Ba0.7Dy0.35Bi0.67O3_221,1915
K0.29Ba0.71Bi1O2.919_221,1916
K0.29Ba0.71Bi1O2.979_221,1917
K0.2Ba0.8Ti1O2.799F0.201_221,1918
K0.2La1.8Mn2O6_167,1919
K0.2Na0.3Ti1Bi0.5O3_221,1920
K0.2Na0.3Ti1Bi0.5O3_99,1921
K0.2Nd3.8Mn4O12_62,1922
K0.2Pr3.8Mn4O12_62,1923
K0.2Sr0.6La1.2Mn2O6_167,1924
K0.2Sr1.4Pr2.4Mn4O12_62,1925
K0.315Ba0.685Bi1O3_221,1926
K0.31Ba0.65La0.29Bi0.75O3_221,1927
K0.31Ba0.67Sm0.34Bi0.68O3_221,1928
K0.32Ba0.64Nd0.34Bi0.7O3_221,1929
K0.32Ba0.68Bi1O2.91_221,1930
K0.32Na0.08Pr3.6Mn4O12_62,1931
K0.32Pr3.68Mn4O12_62,1932
K0.332Sr0.334La1.334Mn2O6_167,1933
K0.33La0.67Mn1O2.901_221,1934
K0.35Ba0.65Bi1O3_221,1935
K0.37Na0.52Li0.03Ta0.1Nb0.87Sb0.03O3_99,1936
K0.38Ba0.62Bi1O3_221,1937
K0.38Ba0.62Mg0.08Bi0.92O3_221,1938
K0.39Ba0.61Bi1O3_221,1939
K0.3Ba0.69Gd0.35Bi0.66O3_221,1940
K0.3Ba0.7Ti1O2.7F0.3_221,1941
K0.3La1.4Sm0.3Mn2O6_167,1942
K0.3La1.5Sm0.2Mn2O6_167,1943
K0.3La1.674Mn1.994O6_167,1944
K0.3La1.6Sm0.1Mn2O6_167,1945
K0.3La1.7Mn2O6_167,1946
K0.3Na0.2Ti1Bi0.5O3_221,1947
K0.3Na0.2Ti1Bi0.5O3_99,1948
K0.3Na0.7Nb1O3_99,1949
K0.3Sr0.5La1.2Mn2O6_167,1950
K0.423Ba0.577Bi1O3_221,1951
K0.42Ba0.58Bi1O3_221,1952
K0.439Ba0.561Bi1O3_221,1953
K0.43Ba0.57Bi1O3_221,1954
K0.442Ba0.558Bi1O3_221,1955
K0.446Ba0.554Bi1O3_221,1956
K0.458Ba0.542Bi1O3_221,1957
K0.466Ba0.534Bi1O3_221,1958
K0.469La0.531Ti1O3_221,1959
K0.46Ba0.02Na0.46Li0.03Zr0.02Ti0.06Nb0.92Bi0.03O3_123,1960
K0.46Ba0.04Na0.46Li0.02Zr0.04Ti0.04Nb0.92Bi0.02O3_123,1961
K0.46Ba0.54Bi1O3_221,1962
K0.46Na0.46Li0.04Ti0.08Nb0.92Bi0.04O3_123,1963
K0.474Na0.474Li0.052Nb0.948Sb0.052O3_99,1964
K0.474Na0.474Li0.052Ta0.052Nb0.948O3_99,1965
K0.47Na0.47Li0.06Nb1O3_99,1966
K0.48Na0.48Li0.03984Mn0.01008Nb0.98016O3_221,1967
K0.48Na0.48Li0.04Mn0.01Nb0.98O3_99,1968
K0.49Na0.49Li0.02Nb1O3_99,1969
K0.4Ba0.6Bi1O3_221,1970
K0.4Dy3.6Mn4O12_62,1971
K0.4Pr3.6Mn4O12_62,1972
K0.4Sr1.2Pr2.4Mn4O12_62,1973
K0.57Ba0.43Pr0.26Bi0.74O3_221,1974
K0.592Ba0.408Bi1O3_221,1975
K0.599Ba0.401Bi1O3_221,1976
K0.5Ba2La1.5Ti2Mn2O12_62,1977
K0.5Ce0.5Ti1O3_221,1978
K0.5Na0.5Mg1F3_221,1979
K0.5Na0.5Nb1O3_99,1980
K0.5Sr2La1.5Ti2Mn2O12_62,1981
K0.5Ti1Bi0.5O3_221,1982
K0.5Ti1Bi0.5O3_99,1983
K0.679Ba0.321Bi1O3_221,1984
K0.6Ba0.4Bi1O3_221,1985
K0.6Ba0.4Nb1O3_221,1986
K0.6Pr3.4Mn4O12_62,1987
K0.6Sr0.4Bi1O3_123,1988
K0.6Sr1Pr2.4Mn4O12_62,1989
K0.72Na3.28Mg4F12_62,1990
K0.7Ba0.3Nb1O3_221,1991
K0.85Ba0.15Ta1O3_221,1992
K0.87Bi1.13O3_221,1993
K0.8Ba0.2Nb1O3_221,1994
K0.8Dy3.2Mn4O12_62,1995
K0.8Sr0.8Pr2.4Mn4O12_62,1996
K0.91Nb1O3_221,1997
K0.94Nb1O3_99,1998
K0.94Ta1O3_221,1999
K0.959Ta1O2.958_221,2000
K0.964Li0.036Mn1F3_221,2001
K0.96Li0.04Mn1F3_123,2002
K1.12Sr0.88Bi2O6_140,2003
K1.2Dy2.8Mn4O12_62,2004
K1.2Sr0.8Bi2O6_140,2005
K1.6Na2.4Mg4H11.88_62,2006
K1.8La2.2Fe1.6Co0.4Mo2O12_14,2007
K1.9La2.1Fe1.8Co0.2Mo2O12_14,2008
K1Eu0.02Gd0.02Mg0.96F3_221,2009
K1Eu0.02Gd0.04Mg0.94F3_221,2010
K1Eu0.02Gd0.06Mg0.92F3_221,2011
K1Eu0.02Gd0.08Mg0.9F3_221,2012
K1Eu0.02Mg0.98F3_221,2013
K1Mg0.425Cu0.575F3_221,2014
K1Mg0.5Cu0.5F3_221,2015
K1Mg0.7Cu0.3F3_221,2016
K1Mg0.9Cu0.1F3_221,2017
K1Na3Mg4H11.6_62,2018
K1Nb1O2.0001F0.9999_221,2019
K1Ta0.77Nb0.23O3_221,2020
K1Ti1O2.001F0.999_221,2021
K2La2Fe1.6Co0.4Mo2O12_14,2022
K2La2Fe1.8Co0.2Mo2O12_14,2023
K2Na2Mg4H11.84_62,2024
K3AuO_221,2025
K3BrO_221,2026
K3ClO_221,2027
K3GdF6_14,2028
K3IO_221,2029
K3Na1Mg4H11.84_62,2030
K3YF6_14,2031
K4Ca4H1.232F10.768_62,2032
K4Ca4H2.848F9.152_62,2033
K4Ca4H5.176F6.824_62,2034
K4Ca4H7.056F4.944_62,2035
KAgF3_123,2036
KAgF3_62,2037
KCaF3_221,2038
KCaF3_62,2039
KCdF3_221,2040
KCdF3_62,2041
KCeFeMoO6_14,2042
KCoF3_221,2043
KFeF3_221,2044
KHgF3_221,2045
KMgCl3_62,2046
KMgF3_221,2047
KMgH3_221,2048
KMnCl3_62,2049
KMnF3_140,2050
KMnF3_221,2051
KMnF3_62,2052
KMnF3_74,2053
KNbO3_221,2054
KNbO3_99,2055
KNiF3_221,2056
KPdF3_123,2057
KPdF3_221,2058
KRb2HoF6_14,2059
KRb2ScF6_14,2060
KRb2YF6_14,2061
KTaO3_221,2062
KUO3_221,2063
KVF3_221,2064
KZnF3_221,2065
La0.03Ti0.4Fe0.6Bi0.57Pb0.4O3_99,2066
La0.05Ti1Pb0.925O3_99,2067
La0.05Zr0.4938Ti0.4444Nb0.0494Pb0.95O3_99,2068
La0.15Ti1Pb0.775O3_99,2069
La0.1Fe1Bi0.725Pb0.175O3_221,2070
La0.1Ti1Pb0.85O3_99,2071
La0.206Ti0.949Pb0.64O2.845_99,2072
La0.209Ti0.948Pb0.634O2.844_99,2073
La0.233Ti0.995Pb0.633O3_221,2074
La0.238Ti0.995Pb0.633O3_221,2075
La0.25Ti1Pb0.625O3_99,2076
La0.28Ti0.73Fe0.27Pb0.72O2.95_123,2077
La0.2Fe1Bi0.8O3_221,2078
La0.2Mn0.2Fe0.8Bi0.8O3_99,2079
La0.2Ti0.15Fe0.85Bi0.8O3_99,2080
La0.2Ti0.1Fe0.9Bi0.8O3_99,2081
La0.2Ti1Pb0.7O3_99,2082
La0.3Ti1Pb0.55O3_221,2083
La0.3Ti1Pb0.56O3_221,2084
La0.48Pr1.52Al2O6_167,2085
La0.4Mn0.4Fe0.6Bi0.6O3_221,2086
La0.4Nd3.6Mn2Cr2O12_62,2087
La0.4Nd3.6Mn4O12_62,2088
La0.4Ni4Bi3.6O12_62,2089
La0.514Ti1Tl0.486O3_221,2090
La0.5Ce0.5Al1O3_221,2091
La0.5Pr0.2Mn1Pb0.3O3_221,2092
La0.5Ti0.5Al0.5Pb0.5O3_221,2093
La0.673Ti1Ag0.327O3_221,2094
La0.67Mn0.97Co0.03Pb0.33O2.97_221,2095
La0.67Mn0.99Co0.01Pb0.33O2.97_221,2096
La0.67Mn1Pb0.33O3_221,2097
La0.6Ce0.4Mn1O3_221,2098
La0.6Fe2Bi1.4O6_63,2099
La0.74Fe4Bi3.26O12_62,2100
La0.74Ti1.24Fe0.76Pb1.26O5.84_74,2101
La0.76Pr3.24Ga4O12_62,2102
La0.7Gd0.3Mn1O3_221,2103
La0.7Sm0.3Mn1O3_221,2104
La0.84Nd3.16Ga4O12_62,2105
La0.84Pr0.16Al1O3_221,2106
La0.8Eu3.2Ni4O12_62,2107
La0.8Gd0.2Mn1O3_221,2108
La0.8Mn4Bi3.2O12_62,2109
La0.8Nd3.2Cr4O12_62,2110
La0.8Nd3.2Mn4O12_62,2111
La0.8Ni4Bi3.2O12_62,2112
La0.8Pr3.2Mn4O12_62,2113
La0.8Sm0.2Mn1O3_221,2114
La0.8Sm3.2Fe4O12_62,2115
La0.8Y3.2Sc4O12_62,2116
La0.8Y3.2Ti4O12_62,2117
La0.92Mn2Pb0.94O6_167,2118
La0.94Dy0.4Mn2Pb0.66O6_167,2119
La0.94Ti1.02Fe0.98Pb1.06O5.86_74,2120
La0.95Mn1Bi0.05O3_221,2121
La0.96Mn1Bi0.04O3_221,2122
La0.97Mn1Bi0.03O3_221,2123
La0.9Gd0.1Mn1O3_221,2124
La0.9Sm0.1Mn1O3_221,2125
La0.9Ti0.1Al0.9Pb0.1O3_221,2126
La1.04Dy0.3Mn2Pb0.66O6_167,2127
La1.12Mg1.08Ti1.08Fe1.84Bi2.88O12_62,2128
La1.14Nd0.2Ti0.2Mn1.8Pb0.66O6_167,2129
La1.14Nd0.2Ti0.3Mn1.7Pb0.66O6_167,2130
La1.1Pr0.34Mn2Ag0.3O6_167,2131
La1.26Pr0.18Mn2Ag0.3O6_167,2132
La1.26Ti0.62Mn1.38Pb0.74O6_167,2133
La1.28Eu2.72Mn4O12_62,2134
La1.2Mn2Cd0.8O6_167,2135
La1.2Nd2.8Mn4O12_62,2136
La1.2Y2.8Ti4O12_62,2137
La1.32Mn2Pb0.34O6_167,2138
La1.32Mn2Pb0.58O6_167,2139
La1.34Mn1.4Co0.6Pb0.66O6_167,2140
La1.34Mn1.5Co0.5Pb0.66O6_167,2141
La1.34Mn1.6Co0.4Pb0.66O6_167,2142
La1.34Mn1.7Co0.3Pb0.66O5.94_167,2143
La1.34Mn1.7Co0.3Pb0.66O6_167,2144
La1.34Mn1.88Co0.12Pb0.66O5.94_167,2145
La1.34Mn1.8Co0.2Pb0.66O5.94_167,2146
La1.34Mn1.8Co0.2Pb0.66O6_167,2147
La1.34Mn1.98Fe0.02Pb0.66O6_167,2148
La1.34Mn1.9Co0.1Pb0.66O6_167,2149
La1.34Mn1.9Fe0.1Pb0.66O6_167,2150
La1.34Mn2Ag0.1Pb0.56O6_167,2151
La1.34Mn2Ag0.2Pb0.46O6_167,2152
La1.34Mn2Ag0.3Pb0.36O6_167,2153
La1.34Mn2Pb0.66O6_167,2154
La1.36Ti0.34Mn1.66Pb0.64O6_167,2155
La1.3Mn2Pb0.7O6_167,2156
La1.3Ti0.1Mn1.9Pb0.7O6_167,2157
La1.46Nd0.54Ga2O6_167,2158
La1.4Ce0.6Mn2O6_167,2159
La1.4Mn1.4Co0.6Pb0.6O6_167,2160
La1.4Mn1.4Fe0.6Pb0.6O6_167,2161
La1.4Mn1.6Co0.4Pb0.6O6_167,2162
La1.4Mn1.6Fe0.4Pb0.6O6_167,2163
La1.4Mn1.8Co0.2Pb0.6O6_167,2164
La1.4Mn1.8Co0.2Te0.6O6_167,2165
La1.4Mn1.8Fe0.2Pb0.6O6_167,2166
La1.4Mn1.8Ni0.2Pb0.6O6_167,2167
La1.4Mn2Ag0.6O6_167,2168
La1.4Mn2Cd0.6O6_167,2169
La1.4Mn2Hg0.5O6_167,2170
La1.4Mn2Pb0.6O6_167,2171
La1.4Mn2Te0.6O6_167,2172
La1.4Nd0.6Co2O6_167,2173
La1.4Sc2Fe2Bi2.6O12_62,2174
La1.52Nd2.48Ga4O12_62,2175
La1.56Pr2.44Ga4O12_62,2176
La1.5Mn2Ag0.5O6_167,2177
La1.624Mn1.838Pb0.202O6_167,2178
La1.666Mg0.482Ti1.518O6_167,2179
La1.6Eu0.4Ni2O6_167,2180
La1.6Eu2.4Ni4O12_62,2181
La1.6Mn1.6Fe2.4Bi2.4O12_62,2182
La1.6Mn2Ag0.4O6_167,2183
La1.6Mn2Cd0.4O6_167,2184
La1.6Mn2O6_167,2185
La1.6Mn4Bi2.4O12_62,2186
La1.6Nd0.4Co2O6_167,2187
La1.6Nd2.4Cr4O12_62,2188
La1.6Nd2.4Mn2Cr2O12_62,2189
La1.6Nd2.4Mn4O12_62,2190
La1.6Pr2.4Mn4O12_62,2191
La1.6Sm2.4Fe4O12_62,2192
La1.6Y2.4Sc4O12_62,2193
La1.6Y2.4Ti4O12_62,2194
La1.758Mn2O6_167,2195
La1.75Mn2Ag0.25O6_167,2196
La1.764Mn2O6_167,2197
La1.76Mn2O5.838_167,2198
La1.76Mn2Pb0.2O6_167,2199
La1.774Mn2O6_167,2200
La1.776Mn2O6_167,2201
La1.778Mn2O6_167,2202
La1.782Mn2O6_167,2203
La1.784Mn2O6_167,2204
La1.788Mn2O6_167,2205
La1.792Mn1.956O6_167,2206
La1.7Mn2Ag0.3O6_167,2207
La1.804Mn1.958O6_167,2208
La1.816Mn2O6_167,2209
La1.824Mn1.824O6_167,2210
La1.844Mn1.874O6_167,2211
La1.844Mn2.026O6_167,2212
La1.84Mn2O5.958_167,2213
La1.858Mn2O6_167,2214
La1.85Mn2Ag0.15O6_167,2215
La1.864Mn1.864O6_167,2216
La1.876Mn1.876O6_167,2217
La1.887Mn1.96O6_167,2218
La1.8898Mn1.9686O6_167,2219
La1.88Nd2.12Ga4O12_62,2220
La1.892Mn1.892O6_167,2221
La1.896Mn1.896O6_167,2222
La1.89Mn1.89O6_167,2223
La1.8Mn1.8Fe0.2Bi0.2O6_167,2224
La1.8Mn2Ag0.2O6_167,2225
La1.8Mn2Cd0.2O6_167,2226
La1.8Nd0.2Co2O6_167,2227
La1.8Sm0.2Ga2O6_167,2228
La1.902Mn1.902O6_167,2229
La1.904Mn1.946O6_167,2230
La1.906Mn1.87O6_167,2231
La1.908Mn1.908O6_167,2232
La1.912Mn1.53Cr0.382O6_167,2233
La1.914Mn1.914O6_167,2234
La1.92Mn1.92O6_167,2235
La1.938Mn1.86O6_167,2236
La1.93Mn1.158Cr0.772O6_167,2237
La1.94Mn1.74O6_167,2238
La1.956Mn1.892O6_167,2239
La1.968Ni1.76Mo0.24O5.556_167,2240
La1.99Ni2O6_167,2241
La1.9Mn1.78O6_167,2242
La1.9Mn1.9O6_167,2243
La1.9Mn2Ag0.1O6_167,2244
La1B0.8Rh3_221,2245
La1Fe0.426Ni0.574O3_221,2246
La1Fe0.43Ni0.57O3_221,2247
La1Fe1O3_221,2248
La1Mg0.169Ti0.411Co0.419O3_221,2249
La1Mg0.5Ti0.5O3_221,2250
La1Mg0.5Zr0.5O3_221,2251
La1Mn0.6Ru0.4O3_221,2252
La1Mn0.7Ru0.3O3_221,2253
La1Mn0.8Ru0.2O3_221,2254
La1Mn0.9Ru0.1O3_221,2255
La2.04Pr1.36Mn4Ag0.6O12_62,2256
La2.24Nd1.76Ga4O12_62,2257
La2.36Pr1.04Mn4Ag0.6O12_62,2258
La2.4Eu1.6Ni4O12_62,2259
La2.4Mn4Bi1.6O12_62,2260
La2.4Nd1.6Co4O12_62,2261
La2.4Nd1.6Cr4O12_62,2262
La2.4Nd1.6Mn4O12_62,2263
La2.4Pr1.6Fe4O12_62,2264
La2.4Pr1.6Mn4O12_62,2265
La2.4Sm1.6Fe4O12_62,2266
La2.4Y1.6Sc4O12_62,2267
La2.4Y1.6Ti4O12_62,2268
La2.52Nd1.48Ga4O12_62,2269
La2.5Sm1.5Cr4O12_62,2270
La2.668Mn4Zn1.332O12_62,2271
La2.72Nd1.28Ga4O12_62,2272
La2.84Ti1.16Fe2.84Pb1.16O11.72_62,2273
La2.88Cr3.04Fe0.96Bi1.12O12_62,2274
La2.8Fe4Ag1.2O12_62,2275
La2.8Mn2.8Co1.2Te1.2O12_62,2276
La2.8Mn2Co2Te1.2O12_62,2277
La2.8Mn3.2Co0.8Te1.2O12_62,2278
La2.8Mn3Co1Te1.2O12_62,2279
La2.8Nd1.2Mn2Cr2O12_62,2280
La2.8Nd1.2Mn4O12_62,2281
La2.8Pr1.2Fe4O12_62,2282
La2.8Pr1.2Mn4O12_62,2283
La2.8Sm1.2Ga4O12_62,2284
La2.8Y1.2Ti4O12_62,2285
La2.92Nd1.08Ga4O12_62,2286
La2.952Cr3.056Fe0.944Bi1.048O12_62,2287
La2.96Cr2.04Fe1.96Bi1.04O12_62,2288
La2.976Cr2.092Fe1.908Bi1.024O12_62,2289
La2Co1.068Ni0.832Mo0.1O6_167,2290
La2Co1.17Ni0.824O5.844_167,2291
La2Co1.2Ni0.8O6_167,2292
La2Co1.334Ni0.666O6_167,2293
La2Co1.34Cu0.66O5.9598_167,2294
La2Co1.4Ni0.6O6_167,2295
La2Co1.6Ni0.4O6_167,2296
La2Co1.87Ni0.13O5.94_167,2297
La2Co1.8Ni0.2O6_167,2298
La2Co1.942Ni0.058O5.886_167,2299
La2Co1.9Ni0.1O6_167,2300
La2Co2O5.688_167,2301
La2Co2O5.73_167,2302
La2Co2O5.748_167,2303
La2Co2O5.766_167,2304
La2Co2O5.79_167,2305
La2Co2O5.802_167,2306
La2Co2O5.808_167,2307
La2Co2O5.826_167,2308
La2Co2O5.838_167,2309
La2Co2O5.844_167,2310
La2Co2O5.856_167,2311
La2Co2O5.85_167,2312
La2Co2O5.868_167,2313
La2Co2O5.874_167,2314
La2Co2O5.88_167,2315
La2Co2O5.892_167,2316
La2Co2O5.898_167,2317
La2Co2O5.916_167,2318
La2Co2O5.91_167,2319
La2Co2O5.964_167,2320
La2CoIrO6_14,2321
La2CoNiO6_167,2322
La2CoPtO6_14,2323
La2CoRuO6_14,2324
La2Cr0.2Ni1.8O6_167,2325
La2Cr0.4Ni1.6O6_167,2326
La2Cr0.6Ni1.4O6_167,2327
La2Cr1.26Ni0.74O5.682_167,2328
La2Cr1.4Co0.6O6_167,2329
La2CrFeO6_62,2330
La2Cu2O5.784_167,2331
La2CuRhO6_62,2332
La2Fe0.1Co1.9O6_167,2333
La2Fe0.224Co1.776O6_167,2334
La2Fe0.23Co1.77O6_167,2335
La2Fe0.2Co1.8O6_167,2336
La2Fe0.2Ni1.8O6_167,2337
La2Fe0.3Co1.7O6_167,2338
La2Fe0.3Ni1.7O6_167,2339
La2Fe0.4Co1.6O6_167,2340
La2Fe0.4Ni1.6O6_167,2341
La2Fe0.5Co1.5O6_167,2342
La2Fe0.5Ni1.5O6_167,2343
La2Fe0.6Ni1.4O6_167,2344
La2Fe0.842Ni1.158O5.982_167,2345
La2Fe0.842Ni1.158O5.988_167,2346
La2Fe0.852Ni1.148O6_167,2347
La2Fe0.86Ni1.14O5.652_167,2348
La2Fe0.86Ni1.14O5.742_167,2349
La2Fe0.86Ni1.14O5.832_167,2350
La2Fe0.86Ni1.14O5.91_167,2351
La2Fe0.86Ni1.14O5.952_167,2352
La2Fe0.86Ni1.14O5.976_167,2353
La2Fe0.86Ni1.14O6_167,2354
La2Fe0.8Ni1.2O6_167,2355
La2Fe1.16Co0.84O6_167,2356
La2Fe1.6Ni0.4O6_74,2357
La2FeCoO6_167,2358
La2FeCoO6_62,2359
La2FeNiO6_167,2360
La2FeNiO6_62,2361
La2Ga1.5Fe0.5O5.85_167,2362
La2Ga1.8Fe0.2O5.964_167,2363
La2Ga2O5.934_167,2364
La2GaCoO6_167,2365
La2GaFeO6_62,2366
La2GaNiO6_167,2367
La2Mg0.1Co1.9O6_167,2368
La2Mg0.2Co1.8O6_167,2369
La2Mg0.2Ga1.8O5.874_167,2370
La2Mg0.3Co1.7O6_167,2371
La2Mg0.4Co1.6O6_167,2372
La2Mg0.4Ga1.6O5.874_167,2373
La2Mg0.552Ti0.396Co1.052O6_167,2374
La2Mg0.5Cr1.5O6_167,2375
La2MgIrO6_14,2376
La2MgPtO6_14,2377
La2MgRhO6_14,2378
La2MgSnO6_14,2379
La2MgTiO6_14,2380
La2MgTiO6_62,2381
La2Mn0.2Ni1.8O6_167,2382
La2Mn0.5Ni1.5O6_167,2383
La2Mn1.2Co0.8O6_167,2384
La2Mn1.2Ru0.8O6_167,2385
La2Mn1.4Co0.6O6_167,2386
La2Mn1.4Ru0.6O6_167,2387
La2Mn1.6Co0.4O6_167,2388
La2Mn1.6Ru0.4O6_167,2389
La2Mn1.8Co0.2O6_167,2390
La2Mn1.8Ni0.2O6_167,2391
La2Mn1.8Rh0.2O6_167,2392
La2Mn1.8Ru0.2O6_167,2393
La2Mn1.9Co0.1O6_167,2394
La2MnCoO6_14,2395
La2MnCoO6_62,2396
La2MnCrO6_62,2397
La2MnCuO6_62,2398
La2MnFeO6_62,2399
La2MnGaO6_62,2400
La2MnNiO6_14,2401
La2MnNiO6_167,2402
La2MnNiO6_62,2403
La2MnRhO6_62,2404
La2MnVO6_14,2405
La2MnVO6_62,2406
La2Ni1.9Mo0.1O6_167,2407
La2NiIrO6_14,2408
La2NiPtO6_14,2409
La2NiRhO6_62,2410
La2NiRuO6_14,2411
La2NiRuO6_62,2412
La2ScMnO6_62,2413
La2Ti0.02Co1.98O6_167,2414
La2Ti0.134Co1.866O6_167,2415
La2Ti0.1Co1.9O6_167,2416
La2Ti0.1Mn1.9O6_167,2417
La2Ti0.274Co1.726O6_167,2418
La2Ti0.2Co1.8O6_167,2419
La2Ti0.2Mn1.8O6_167,2420
La2Ti0.2Ni1.8O6_167,2421
La2Ti0.33Co1.67O6_167,2422
La2Ti0.3Mn1.7O6_167,2423
La2Ti0.4Co1.6O6_167,2424
La2Ti0.4Mn1.6O6_167,2425
La2TiCoO6_14,2426
La2TiCrO6_167,2427
La2TiMnO6_62,2428
La2TiNiO6_14,2429
La2TiNiO6_62,2430
La2VFeO6_62,2431
La2Zn0.1Ni1.9O6_167,2432
La2ZnIrO6_14,2433
La2ZnPtO6_14,2434
La2ZnRhO6_14,2435
La3.008Cr0.944Fe3.056Bi0.992O12_62,2436
La3.04Cr0.44Fe3.56Bi0.96O12_62,2437
La3.052Cr0.332Fe3.668Bi0.944O12_62,2438
La3.2Al0.8Fe4O12_62,2439
La3.2Cd0.8Fe3.9928O11.928_62,2440
La3.2Fe4Ag0.8O12_62,2441
La3.2Nd0.8Cr2Fe2O12_62,2442
La3.2Nd0.8Cr4O12_62,2443
La3.2Nd0.8Ga4O12_62,2444
La3.2Nd0.8Mn4O12_62,2445
La3.2Pr0.8Fe4O12_62,2446
La3.2Pr0.8Mn4O12_62,2447
La3.2Sm0.8Fe4O12_62,2448
La3.2Y0.8Sc4O12_62,2449
La3.2Y0.8Ti4O12_62,2450
La3.32Nd0.68Ga4O12_62,2451
La3.32Sm0.68Ga4O12_62,2452
La3.332Mn1.94Co1.82Pt0.24Pb0.668O12_14,2453
La3.332Mn1.94Co1.82Pt0.24Pb0.668O12_62,2454
